공고_ID,기업명,공고_제목,직무명,시작일,마감일,기업_분류,근무지,문항_개수,문항_질문,문항_글자수,URL,포스터,공고_본문,수집일시,회사_로고,채용_형태
102207,한양증권,디지털마케팅 기획/운영 신입 및 경력 채용,디지털 마케팅 기획,2026년 1월 23일 00:00,2026년 2월 1일 23:59,대기업,서울 영등포구 여의도동 34-11,2,지원동기 및 업무추진 계획 | 본인 성장과정 및 장∙단점,제한 없음 | 제한 없음,https://jasoseol.com/recruit/102207,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/389/webp/image.webp?1769155538,,2026-02-03 10:46,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/011/734/webp/jss_hashed_b71c95f19d8abeb5448e_20251106T154234_Top%28%29.webp?1762411355,"계약직, 계약직"
102207,한양증권,디지털마케팅 기획/운영 신입 및 경력 채용,디지털 마케팅 운영,2026년 1월 23일 00:00,2026년 2월 1일 23:59,대기업,서울 영등포구 여의도동 34-11,2,지원동기 및 업무추진 계획 | 본인 성장과정 및 장∙단점,제한 없음 | 제한 없음,https://jasoseol.com/recruit/102207,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/389/webp/image.webp?1769155538,,2026-02-03 10:46,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/011/734/webp/jss_hashed_b71c95f19d8abeb5448e_20251106T154234_Top%28%29.webp?1762411355,"계약직, 계약직"
102208,NHN,채용운영 (계약직),채용운영 (계약직),,,대기업,경기 성남시 분당구 대왕판교로645번길 16,1,자신에 대해 자유롭게 표현해 보세요.,1000,https://jasoseol.com/recruit/102208,https://daoift3qrrnil.cloudfront.net/business_employment_companies/images/000/050/488/original/CI_%ED%94%84%EB%A1%9C%ED%95%84_%EC%9D%B4%EB%AF%B8%EC%A7%80.png?1769158830,"채용운영 (계약직)
NHN
NHN은 오늘을 만드는 기술, 세상과 호흡하는 IT 기술로 우리의 일상을 풍요롭게 만듭니다. 게임, 기술, 결제 등의 핵심사업을 통해 2030년까지 글로벌 테크 컴퍼니로 성장하고자 합니다.
Hangame
1999년 온라인 게임 포털 '한게임'을 통해 웹보드 게임을 포함한 다양한 장르의 게임을 개발하고 제공합니다. 또 오랜 게임 사업의 경험과 노하우를 바탕으로 게임 개발에 필요한 공통 기능을 손쉽게 활용할 수 있는 Game platform 솔루션을 출시하였습니다.
NHN PAYCO
PAYCO는 간편결제 서비스를 넘어 생활밀착형 플랫폼으로 자리매김하고 있습니다. 국내 270만여 신용카드 가맹점에서 오프라인 결제를 제공하고 각종 금융 서비스와 공공 서비스를 통해 일상 속 ‘페이코 라이프’를 실현합니다.
NHN Dooray!
올인원 협업 도구 두레이와 전자결재/게시판을 통합한 그룹웨어, 인사/재무 서비스를 제공하는 ERP를 통합한 협업 플랫폼입니다. 공공기관과 주요 대학과 기업을 비롯하여 다양한 곳에 서비스를 제공하고 있으며, 장기적으로는 협업 솔루션을 넘어 글로벌 통합 SaaS 기업으로 성장하고자 합니다.
NHN comico Korea
NHN Comico Korea는 국내외에서 널리 사랑받는 웹툰을 제작, 유통하고 있습니다.
NHN Cloud
NHN Cloud는 NHN의 IT 서비스 운영경험과 기술력이 집약된 NHN의 통합 클라우드 서비스입니다. IaaS, SaaS, PaaS를 아울러 각 분야에 맞는 클라우드 솔루션을 개발하여 사업 영역을 확장해 나가고 있습니다.
NHN Enterprise
NHN Enterpris는 국내 대표 클라우드 서비스 NHN Cloud의 자회사로서, 자체 호스팅 및 클라우드 기술로 고객의 요구에 맞는 인프라를 제공하는 디지털 트랜스포메이션 선도 기업입니다. 고객 맞춤형 IT인프라 구축/운영을 통해 디지털 기반 혁신성장에 기여하기 위해 Hosting, Cloud, Managed사업을 중점적으로 추진하고 있습니다.
• 모집 직무
채용운영 (계약직) (계약직)
NHN
NHN은 오늘을 만드는 기술, 세상과 호흡하는 IT 기술로 우리의 일상을 풍요롭게 만듭니다.
게임, 기술, 결제 등의 핵심 사업을 통해 2030년까지 글로벌 테크 컴퍼니로 성장하고자 합니다.
인재개발팀을 소개해요
인재개발팀은 NHN 그룹사의 채용/교육 기획 및 운영을 담당하고 있습니다.
우리는 IT산업에 대한 이해를 바탕으로 최적의 채용 전략을 수립해 인재를 선발하고, 임직원의 성장 전략을 선제적으로 지원하는
것을 미션으로 삼고 있습니다.
전사 채용전략 수립 및 실행, 채용전형 운영, 채용 브랜딩 콘텐츠를 제작하고 관리하며, 임직원에게 필요한 다양한 교육 프로그램
(온보딩, 직무, 리더십, 세미나 등)을 제공하기 위해 지속적으로 노력합니다.
우리 팀은 이렇게 일해요
• NHN그룹사를 대상으로 더 나은 채용 프로세스를 고민합니다.
• 팀원 간 적극적인 업무 현황 공유를 통해 원활한 채용이 진행될 수 있도록 협업합니다.
• 자발적인 스터디를 진행해 공부한 것들을 실무에 활용합니다.
함께하면 이런 점들이 좋아요
• 게임, 기술, 결제에 대한 채용 업무를 경험할 수 있습니다.
• 다양한 방식으로 인사 업무에 필요한 지식이나 인사이트가 담긴 자료를 공유하고 공부합니다.
• 채용 관련 역량을 성장시킬 수 있도록 적극적으로 지원합니다
이런 업무를 해요 (주요 업무)
• 인터뷰 일정 관리 등 채용 운영 전반 지원
• 채용 공고 게시 및 외부 채용 사이트 홍보 운영
• 인터뷰룸 장비·비품 구입 및 관리
이런 분들을 찾고 있어요 (자격 요건)
• 1년 Full-time 근무가 가능하신 분
• IT분야 HR커리어에 관심이 있고, 관련 업무 경험을 쌓고 싶으신 분
• 업무 처리 속도가 빠르고 꼼꼼한 성향을 가지신 분
• 원활한 대인관계 및 커뮤니케이션 역량을 보유하신 분
이런 분이면 더 좋아요 (우대 사항)
• 기업 채용운영 경험을 보유하신 분
• 인턴십, 사무보조 업무 경험이 있으신 분
• Excel 등 MS Office사용에 능숙하신 분
지원서는 이렇게 작성하시면 좋아요
• 채용 공고에서 요구하는 경험과 역량을 중심으로 기재해주세요.
• 해오신 업무를 프로젝트 단위로 잘 정리해서 적어주세요.
• 포트폴리오, 노션, 깃허브 등 경험과 역량을 어필할 별도의 자료가 있다면 함께 제출해주세요.
• 일부 포지션에서는 포트폴리오 제출이 필수입니다. 확인하시고 꼭 제출해주세요.
• 자기소개는 직무 역량을 경험과 잘 연결지어 작성해주시면 좋아요.
NHN으로의 합류 여정
서류전형 > T인터뷰(Tech) > C인터뷰(Career) > 처우협의 > 입사
꼭 확인해주세요
• 남자의 경우, 병역의무를 필하였거나 면제된 분만 지원 가능합니다.
• 해외여행에 결격 사유가 없어야 지원 가능합니다.
• 국가보훈해당자 및 장애인은 관련 법률에 의거 우대합니다.(증빙서류 제출자에 한함)
• 제출서류에 허위기재 또는 기재착오, 구비서류 미제출 등으로 인한 불이익은 응시자 본인의 책임으로 합니다.
• 제출서류나 각종 증명서의 기재내용이 허위일 경우, 응시를 무효로 하며 합격을 취소합니다.
• 근무지는 판교 삼평동 플레이뮤지엄(Play Museum)입니다.
• 가지고 계신 경험을 충분히 보여주실 수 있도록 학력/경력은 빠짐없이 모두 작성 부탁드립니다.
• 본 채용은 1년 계약 채용입니다.
• 제출 서류
이력서, 자기소개서
• 접수 경로
홈페이지 : https://careers.nhn.com/recruits/4250802055403093522
• 근무 지역
경기 > 성남시 > 분당구
• 근무환경
WORK
•퍼플타임: 1일 최소 근로시간 제한없이 월 총 근로시간 내 자유롭게 근무(오프데이 가능)
•근태: 30분 단위 연차 사용, 10분 단위 연장근로 신청 가능 및 수당 지급
•저녁휴게: 저녁 시간대 헬스(PT), 자기개발 등을 위한 최대 2시간까지 휴게 가능
•심야택시비: 늦은 시간 퇴근하는 경우, 안전한 귀가를 위해 택시비 지원
•시내교통비: 조기 출근, 외근/교육 시 발생하는 교통비 지원
LIFE
•Refresh 지원: 승진 시 재충전을 위한 휴가와 소정의 휴가비 지원
•장기근속 포상: 입사 5주년 단위로 특별휴가, 지원금, 기념패 제공
•Better PLUS: 다양한 성장 지원 프로그램 및 외부 교육 지원
•인마인드: 임직원 심리상담 및 심리 검사 지원
•WE! 패밀리, WE! 프렌즈: 가정의 달(5월)에는 가족/친구 초대 행사 진행
HEALTH CARE
•상해보험: 본인, 배우자, 자녀 대상 단체 상해보험 가입
•건강검진: 일반검진 및 종합검진 지원 (40세 이상 특화검진 지원)
•식사지원: 조·중·석식 무료지원
•건강관리: 양호실(간호사 상주), 피트니스 센터(트레이너 상주) 운영
BENEFIT
•명절선물: 설날, 추석 명절에 명절 선물 지급
•휴양시설: 저렴하게 이용 가능한 전용콘도 지원
•카페, 편의점: 저렴한 가격의 음료 판매, 다양한 물품이 구비된 편의점 입점
•휴게, 오락, 편의시설: 은행, 여행사, 보험사 등 편의시설 입점
•주차: 자동차 주차장(유료) 및 자전거주차장(무료) 이용 가능
•경조사 지원: 경조금, 경조휴가, 장례 서비스 및 심리 상담 지원
•대출: 주택자금 대출 이자 지원
Family
•여성을 위한 휴가: 유급 보건휴가 제공 (임산부는 태아검진휴가 제공)
•아빠를 위한 휴가: 아빠 태아검진휴가 및 배우자 출산휴가 유급 제공
•임산부 서포트: 예비 엄마를 위한 허리 받침대, 담요 등 키트 제공
•단축근로: 임신기 전 기간 유급 단축근로 가능
•육아휴직: 최대 1년, 2회에 한해 분할 사용 가능
•여성휴게실: 휴게공간과 모유 유축기, 젖병 세정제 등 필요 물품 비치
•보육시설: 푸르니 어린이집을 통한 보육 서비스 제공
• 문의처
careers@nhn.com",2026-02-03 10:46,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/000/154/webp/jss_hashed_2624992a4f55a5f73209_20251215T172815_NHN_CI_Black.webp?1765787295,계약직
102209,NHN,교육운영 (계약직),교육운영 (계약직),,,대기업,경기 성남시 분당구 대왕판교로645번길 16,1,자신에 대해 자유롭게 표현해 보세요.,1000,https://jasoseol.com/recruit/102209,https://daoift3qrrnil.cloudfront.net/business_employment_companies/images/000/050/489/original/CI_%ED%94%84%EB%A1%9C%ED%95%84_%EC%9D%B4%EB%AF%B8%EC%A7%80.png?1769159303,"교육운영 (계약직)
NHN
NHN은 오늘을 만드는 기술, 세상과 호흡하는 IT 기술로 우리의 일상을 풍요롭게 만듭니다. 게임, 기술, 결제 등의 핵심사업을 통해 2030년까지 글로벌 테크 컴퍼니로 성장하고자 합니다.
Hangame
1999년 온라인 게임 포털 '한게임'을 통해 웹보드 게임을 포함한 다양한 장르의 게임을 개발하고 제공합니다. 또 오랜 게임 사업의 경험과 노하우를 바탕으로 게임 개발에 필요한 공통 기능을 손쉽게 활용할 수 있는 Game platform 솔루션을 출시하였습니다.
NHN PAYCO
PAYCO는 간편결제 서비스를 넘어 생활밀착형 플랫폼으로 자리매김하고 있습니다. 국내 270만여 신용카드 가맹점에서 오프라인 결제를 제공하고 각종 금융 서비스와 공공 서비스를 통해 일상 속 ‘페이코 라이프’를 실현합니다.
NHN Dooray!
올인원 협업 도구 두레이와 전자결재/게시판을 통합한 그룹웨어, 인사/재무 서비스를 제공하는 ERP를 통합한 협업 플랫폼입니다. 공공기관과 주요 대학과 기업을 비롯하여 다양한 곳에 서비스를 제공하고 있으며, 장기적으로는 협업 솔루션을 넘어 글로벌 통합 SaaS 기업으로 성장하고자 합니다.
NHN comico Korea
NHN Comico Korea는 국내외에서 널리 사랑받는 웹툰을 제작, 유통하고 있습니다.
NHN Cloud
NHN Cloud는 NHN의 IT 서비스 운영경험과 기술력이 집약된 NHN의 통합 클라우드 서비스입니다. IaaS, SaaS, PaaS를 아울러 각 분야에 맞는 클라우드 솔루션을 개발하여 사업 영역을 확장해 나가고 있습니다.
NHN Enterprise
NHN Enterpris는 국내 대표 클라우드 서비스 NHN Cloud의 자회사로서, 자체 호스팅 및 클라우드 기술로 고객의 요구에 맞는 인프라를 제공하는 디지털 트랜스포메이션 선도 기업입니다. 고객 맞춤형 IT인프라 구축/운영을 통해 디지털 기반 혁신성장에 기여하기 위해 Hosting, Cloud, Managed사업을 중점적으로 추진하고 있습니다.
• 모집 직무
교육운영 (계약직) (계약직)
채용운영 (계약직) (계약직)
NHN
NHN은 오늘을 만드는 기술, 세상과 호흡하는 IT 기술로 우리의 일상을 풍요롭게 만듭니다.
게임, 기술, 결제 등의 핵심 사업을 통해 2030년까지 글로벌 테크 컴퍼니로 성장하고자 합니다.
인재개발팀을 소개해요
인재개발팀은 NHN 그룹사의 채용/교육 기획 및 운영을 담당하고 있습니다.
우리는 IT산업에 대한 이해를 바탕으로 최적의 채용 전략을 수립해 인재를 선발하고, 임직원의 성장 전략을 선제적으로 지원하는 것을 미션으로 삼고 있습니다.
전사 채용전략 수립 및 실행, 채용전형 운영, 채용 브랜딩 콘텐츠를 제작하고 관리하며, 임직원에게 필요한 다양한 교육 프로그램 (온보딩, 직무, 리더십, 세미나 등)을 제공하기 위해 지속적으로 노력합니다.
우리 팀은 이렇게 일해요
• NHN그룹사를 대상으로 더 나은 채용 프로세스를 고민합니다.
• 팀원 간 적극적인 업무 현황 공유를 통해 원활한 채용이 진행될 수 있도록 협업합니다.
• 자발적인 스터디를 진행해 공부한 것들을 실무에 활용합니다.
함께하면 이런 점들이 좋아요
• 게임, 기술, 결제에 대한 채용 업무를 경험할 수 있습니다.
• 다양한 방식으로 인사 업무에 필요한 지식이나 인사이트가 담긴 자료를 공유하고 공부합니다.
• 교육 관련 역량을 성장시킬 수 있도록 적극적으로 지원합니다
이런 업무를 해요 (주요 업무)
• 사내 온·오프라인 교육 운영 (모니터링 및 결과보고)
• 자기개발지원제도 운영 지원
• 교육 관련 비용 정산 및 교육장 장비·비품 구입·관리
이런 분들을 찾고 있어요 (자격 요건)
• 1년 Full-time 근무가 가능하신 분
• IT분야 HRD커리어에 관심이 있고, 관련 업무 경험을 쌓고 싶으신 분
• 업무 처리 속도가 빠르고 꼼꼼한 성향을 가지신 분
• 원활한 대인관계 및 커뮤니케이션 역량을 보유하신 분
이런 분이면 더 좋아요 (우대 사항)
• 기업 교육운영 경험을 보유하신 분
• 인턴십, 사무보조 업무 경험이 있으신 분
• Excel 등 MS Office사용에 능숙하신 분
지원서는 이렇게 작성하시면 좋아요
• 채용 공고에서 요구하는 경험과 역량을 중심으로 기재해주세요.
• 해오신 업무를 프로젝트 단위로 잘 정리해서 적어주세요.
• 포트폴리오, 노션, 깃허브 등 경험과 역량을 어필할 별도의 자료가 있다면 함께 제출해주세요.
• 일부 포지션에서는 포트폴리오 제출이 필수입니다. 확인하시고 꼭 제출해주세요.
• 자기소개는 직무 역량을 경험과 잘 연결지어 작성해주시면 좋아요.
NHN으로의 합류 여정
서류전형 > T인터뷰(Tech) > C인터뷰(Career) > 처우협의 > 입사
꼭 확인해주세요
• 남자의 경우, 병역의무를 필하였거나 면제된 분만 지원 가능합니다.
• 해외여행에 결격 사유가 없어야 지원 가능합니다.
• 국가보훈해당자 및 장애인은 관련 법률에 의거 우대합니다.(증빙서류 제출자에 한함)
• 제출서류에 허위기재 또는 기재착오, 구비서류 미제출 등으로 인한 불이익은 응시자 본인의 책임으로 합니다.
• 제출서류나 각종 증명서의 기재내용이 허위일 경우, 응시를 무효로 하며 합격을 취소합니다.
• 근무지는 판교 삼평동 플레이뮤지엄(Play Museum)입니다.
• 가지고 계신 경험을 충분히 보여주실 수 있도록 학력/경력은 빠짐없이 모두 작성 부탁드립니다.
• 본 채용은 1년 계약 채용입니다.
• 제출 서류
이력서, 자기소개서
• 접수 경로
홈페이지 : https://careers.nhn.com/recruits/4251729386237998016
• 근무 지역
경기 > 성남시 > 분당구
• 근무환경
WORK
•퍼플타임: 1일 최소 근로시간 제한없이 월 총 근로시간 내 자유롭게 근무(오프데이 가능)
•근태: 30분 단위 연차 사용, 10분 단위 연장근로 신청 가능 및 수당 지급
•저녁휴게: 저녁 시간대 헬스(PT), 자기개발 등을 위한 최대 2시간까지 휴게 가능
•심야택시비: 늦은 시간 퇴근하는 경우, 안전한 귀가를 위해 택시비 지원
•시내교통비: 조기 출근, 외근/교육 시 발생하는 교통비 지원
LIFE
•Refresh 지원: 승진 시 재충전을 위한 휴가와 소정의 휴가비 지원
•장기근속 포상: 입사 5주년 단위로 특별휴가, 지원금, 기념패 제공
•Better PLUS: 다양한 성장 지원 프로그램 및 외부 교육 지원
•인마인드: 임직원 심리상담 및 심리 검사 지원
•WE! 패밀리, WE! 프렌즈: 가정의 달(5월)에는 가족/친구 초대 행사 진행
HEALTH CARE
•상해보험: 본인, 배우자, 자녀 대상 단체 상해보험 가입
•건강검진: 일반검진 및 종합검진 지원 (40세 이상 특화검진 지원)
•식사지원: 조·중·석식 무료지원
•건강관리: 양호실(간호사 상주), 피트니스 센터(트레이너 상주) 운영
BENEFIT
•명절선물: 설날, 추석 명절에 명절 선물 지급
•휴양시설: 저렴하게 이용 가능한 전용콘도 지원
•카페, 편의점: 저렴한 가격의 음료 판매, 다양한 물품이 구비된 편의점 입점
•휴게, 오락, 편의시설: 은행, 여행사, 보험사 등 편의시설 입점
•주차: 자동차 주차장(유료) 및 자전거주차장(무료) 이용 가능
•경조사 지원: 경조금, 경조휴가, 장례 서비스 및 심리 상담 지원
•대출: 주택자금 대출 이자 지원
Family
•여성을 위한 휴가: 유급 보건휴가 제공 (임산부는 태아검진휴가 제공)
•아빠를 위한 휴가: 아빠 태아검진휴가 및 배우자 출산휴가 유급 제공
•임산부 서포트: 예비 엄마를 위한 허리 받침대, 담요 등 키트 제공
•단축근로: 임신기 전 기간 유급 단축근로 가능
•육아휴직: 최대 1년, 2회에 한해 분할 사용 가능
•여성휴게실: 휴게공간과 모유 유축기, 젖병 세정제 등 필요 물품 비치
•보육시설: 푸르니 어린이집을 통한 보육 서비스 제공
• 문의처
careers@nhn.com",2026-02-03 10:47,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/000/154/webp/jss_hashed_2624992a4f55a5f73209_20251215T172815_NHN_CI_Black.webp?1765787295,계약직
102210,중앙대학교병원,(광명병원) 순환기내과(심장뇌혈관시술센터) 직원 모집 (2026.01),순환기내과(심장뇌혈관시술센터),2026년 1월 23일 16:00,2026년 1월 29일 23:59,,서울 동작구 흑석로 84,4,성장과정 | 본인의 장단점 | 지원동기 및 포부 | 기타 (경력사항등),500 | 500 | 500 | 500,https://jasoseol.com/recruit/102210,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/433/webp/FireShot_Capture_009_-_%EC%B1%84%EC%9A%A9%EA%B3%B5%EA%B3%A0_-_%EC%B1%84%EC%9A%A9%EC%A0%95%EB%B3%B4_-_%EC%A4%91%EC%95%99%EB%8C%80%ED%95%99%EA%B5%90%EB%B3%91%EC%9B%90_-__caumc.recruiter.co.kr_.webp?1769384443,,2026-02-03 10:47,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/007/443/webp/open-uri20220503-28544-gewo5j.webp?1684487635,계약직
102211,중앙대학교병원,(서울병원) 연구기획관리팀 행정(연구지원) (계약직) 모집 (2026.01-2),연구기획관리팀-행정-연구지원,2026년 1월 23일 10:00,2026년 1월 29일 23:59,,서울 동작구 흑석로 84,4,성장과정 | 본인의 장단점 | 지원동기 및 포부 | 기타 (경력사항등),500 | 500 | 500 | 500,https://jasoseol.com/recruit/102211,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/435/webp/image.webp?1769384612,,2026-02-03 10:47,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/007/443/webp/open-uri20220503-28544-gewo5j.webp?1684487635,계약직
102212,하나증권,범어동지점 경력직 채용,범어동지점,2026년 1월 23일 00:00,2026년 1월 29일 23:59,대기업,서울 영등포구 의사당대로 82,4,"1. 본인의 강점과 단점 소개 (※ 성격측면 / 동아리 및 기타 대외활동 등의 주요경험 / 주요 자격사항 및 Skill 등을 포함하여 기술) | 2. 경력사항 소개 (※ 前 근무지 주요 경력 / Performance 및 향후 영업계획 등을 기술) | 3. 지원동기 및 입사 후 계획 / 포부 | 4. 기타사항
상기 항목에서 기재하지 못한 내용 및 기타 특이사항을 자유롭게 기술",5000 | 10000 | 1000 | 1000,https://jasoseol.com/recruit/102212,https://hanaw-hr.recruiter.co.kr/upload/427615/image/202601/5d1c9da9-f7a7-4097-a5d8-aeb9c4298686.png,,2026-02-03 10:48,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/013/891/webp/%ED%95%98%EB%82%98%EC%A6%9D%EA%B6%8C_CI.webp?1686894415,계약직
102213,마이다스그룹,기계 SW 마케팅 담당자 채용,영업 및 마케팅-SW 기술마케팅,2026년 1월 23일 00:00,2026년 2월 1일 23:59,,,1,자기소개서 문항이 존재하지 않습니다.,1,https://jasoseol.com/recruit/102213,https://midas.recruiter.co.kr/upload/1/image/202601/8c33eca3-f3a2-4478-8ac3-0cc8720dfed3.png,,2026-02-03 10:48,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/014/668/webp/midas%EB%A1%9C%EA%B3%A0.webp?1684488774,경력
102214,마이다스그룹,글로벌 영업 담당자 채용(베트남 사업),해외분야-해외영업,2026년 1월 23일 00:00,2026년 2월 1일 23:59,,,1,자기소개서 문항이 존재하지 않습니다.,1,https://jasoseol.com/recruit/102214,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/768/webp/%EB%B2%A0%ED%8A%B8%EB%82%A8%EC%82%AC%EC%97%85_%EC%98%81%EC%97%85_%EB%8B%B4%EB%8B%B9%EC%9E%90_%EC%B1%84%EC%9A%A9.webp?1769561050,,2026-02-03 10:48,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/014/668/webp/midas%EB%A1%9C%EA%B3%A0.webp?1684488774,신입/경력
102215,중앙대학교병원,(광명병원) 안과검사실 직원 (계약직) 모집 (2026.01),안과검사실,2026년 1월 23일 13:00,2026년 1월 29일 23:59,,서울 동작구 흑석로 84,4,성장과정 | 본인의 장단점 | 지원동기 및 포부 | 기타 (경력사항등),500 | 500 | 500 | 500,https://jasoseol.com/recruit/102215,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/436/webp/image.webp?1769385101,,2026-02-03 10:49,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/007/443/webp/open-uri20220503-28544-gewo5j.webp?1684487635,계약직
102216,플랜닥스,영업팀 신입(인턴) 사원 상시 채용 (정직원 전환),메디컬 플랫폼 B2B세일즈,,,,"서울 송파구 백제고분로 248, 3,4,5층 (삼전동,서봉빌딩)",1,"본인에 대해서 잘 설명할 수 있는 대표적인 프로젝트 경험에 대해서 작성해주세요. (사용기술, 업무내용, 담당역할이 드러나도록 작성해주세요.)",제한 없음,https://jasoseol.com/recruit/102216,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/446/webp/image.webp?1769388055,,2026-02-03 10:49,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/015/829/webp/jss_hashed_28db2e13deef90291927_20260126T094458_Screenshot_34.webp?1769388299,인턴
102217,한국수산회,직원 채용 공고,정규직 6급,2026년 1월 26일 10:27,2026년 2월 2일 18:00,,"서울 서초구 논현로 83, A동 5층 (양재동,삼호물산빌딩)",1,"자유양식 입니다.
(자기소개, 지원동기, 주요 경력, 업무활용능력 등을 구분하여 기술)",제한 없음,https://jasoseol.com/recruit/102217,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/467/webp/%ED%95%9C%EA%B5%AD%EC%88%98%EC%82%B0%ED%9A%8C_0126.webp?1769391058,,2026-02-03 10:49,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/003/347/webp/%ED%95%9C%EA%B5%AD%EC%88%98%EC%82%B0%ED%9A%8C_%ED%92%80%EB%A1%9C%EA%B3%A0_1.webp?1684486221,"신입, 계약직"
102217,한국수산회,직원 채용 공고,사원,2026년 1월 26일 10:27,2026년 2월 2일 18:00,,"서울 서초구 논현로 83, A동 5층 (양재동,삼호물산빌딩)",1,"자유양식 입니다.
(자기소개, 지원동기, 주요 경력, 업무활용능력 등을 구분하여 기술)",제한 없음,https://jasoseol.com/recruit/102217,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/467/webp/%ED%95%9C%EA%B5%AD%EC%88%98%EC%82%B0%ED%9A%8C_0126.webp?1769391058,,2026-02-03 10:49,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/003/347/webp/%ED%95%9C%EA%B5%AD%EC%88%98%EC%82%B0%ED%9A%8C_%ED%92%80%EB%A1%9C%EA%B3%A0_1.webp?1684486221,"신입, 계약직"
102218,현대글로비스,2026 상반기 글로벌물류운영 신입채용,글로벌물류운영,2026년 1월 26일 11:00,2026년 2월 2일 23:59,대기업,서울 성동구 왕십리로 83-21,3,"현대글로비스에 지원한 이유와 해당 직무에서 어떤 역량을 발휘할 수 있는지 본인의 경험을 바탕으로 구체적으로 서술해 주세요. | 현대글로비스의 조직문화 [라이프스타일 2.0] 11가지 중 본인의 가치관과 가장 잘 맞는 하나를 선택하고, 그 이유를 본인의 경험을 바탕으로 구체적으로 서술해 주세요.

※ [라이프스타일 2.0] 은 채용공고 및 현대글로비스 채용사이트에서 확인하실 수 있습니다.
※ 현대글로비스 채용사이트 : https://glovis.recruiter.co.kr/career/culture | [1]변화 대응 능력, [2]이해관계자와의 협업 능력 [3]발생가능한 문제예측 및 해결능력은 글로벌물류운영 업무를 수행하기 위해 반드시 필요한 역량입니다.
위 능력을 발휘한 경험을 구체적으로 작성해 주시기 바랍니다.

※ 당시 상황과 그 상황 속에서의 본인의 역할, 문제해결 과정 등을 상세히 기술해 주시기 바랍니다.",800 | 800 | 1000,https://jasoseol.com/recruit/102218,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/587/webp/%ED%98%84%EB%8C%80%EA%B8%80%EB%A1%9C%EB%B9%84%EC%8A%A4_26%EC%83%81_%EA%B8%80%EB%A1%9C%EB%B2%8C%EB%AC%BC%EB%A5%98%EC%9A%B4%EC%98%81_%EC%8B%A0%EC%9E%85%EC%B1%84%EC%9A%A9_%EC%B5%9C%EC%A2%85%EB%B3%B8.webp?1769434154,,2026-02-03 10:50,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/000/047/webp/open-uri20220427-31325-10a3f3.webp?1684484620,신입
102219,한국보건산업진흥원,2026년 제1차 계약직원(신규사업) 채용 공고,사업관리(C-1),2026년 1월 27일 10:00,2026년 2월 9일 18:00,,충북 청주시 흥덕구 오송읍 오송생명2로 187,4,"지원 분야와 관련하여 한국보건산업진흥원의 차별화된 역할과 기능을 설명하고, 향후 진흥원의 발전 방향에 대해 본인의 견해를 기술하여 주십시오. | 지원 분야의 직무를 수행하는 데 필요한 핵심 역량을 갖추기 위해 본인이 기울여 온 노력은 무엇이며, 입사 후 해당 역량을 어떻게 활용할 것인지 기술하여 주십시오. | 공동의 목표를 달성하는 과정에서 문제를 어떻게 파악하였는지 설명하고, 해결 방안을 도출하기 위한 본인의 방법과 문제 해결을 위해 기울인 노력을 구체적으로 기술하여 주십시오. | 본인의 경험 또는 경력에서 스스로 부족하다고 판단한 부분을 어떻게 개선하였는지 설명하고, 그 결과 도출한 성과와 해당 경험을 지원 분야의 직무수행에 어떻게 활용할 것인지 기술하여 주십시오.",1000 | 1000 | 1000 | 1000,https://jasoseol.com/recruit/102219,https://da3rq5f5danqk.cloudfront.net/editors/EY2bK1sx7I0Ponf0vjJ8lBI2CPRWupdtk8tCbaqo.png,,2026-02-03 10:51,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/000/535/webp/20231106_160335.webp?1699254231,"계약직, 계약직, 계약직"
